timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-17T13:28:58,codecarbon,f1f5a6d4-b1ef-4f49-b355-ac78f8066316,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.007769800722599,3.21990970115702e-10,4.144134214139727e-08,60.0,0.0,10.0,1.280966680496931e-07,0.0,7.351945775250594e-09,1.354486138249437e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:29:10,codecarbon,f71ecf1a-4a00-4122-b190-f3dc05f6c5ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0126579999923706,5.17422093168598e-10,4.087708117241794e-08,60.0,0.0,10.0,2.092533279210329e-07,0.0,8.405276781155003e-09,2.176586047021879e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:29:21,codecarbon,5fde0fed-36af-4d8e-a97d-0fddf19b83a1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0089054005220532,1.1000942923417573e-07,1.235311415379348e-05,60.0,0.0,10.0,1.472733293970426e-07,0.0,6.922223191294405e-09,1.54195552588337e-07,India,IND,telangana,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,78.4583,17.3843,7.889213562011719,machine,N,1.0
2025-07-17T13:29:32,codecarbon,a260ef4e-0bfb-4d5b-b45e-63474a7050bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0073906006291508,3.0542639923266527e-10,4.13263298287242e-08,60.0,0.0,10.0,1.2189834378659725e-07,0.0,6.582223189373812e-09,1.284805669759711e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:29:44,codecarbon,b48e63c4-3495-4e3d-83da-3c0f81ed9d34,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0077942004427313,3.2318752798564885e-10,4.14651291508731e-08,60.0,0.0,10.0,1.27986678853631e-07,0.0,7.965278604792225e-09,1.3595195745842326e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:29:55,codecarbon,7d884c3e-5c58-4906-90a0-ed583f0c0999,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0072252005338668,3.000215204099331e-10,4.152431742255928e-08,60.0,0.0,10.0,1.1899500774840513e-07,0.0,7.211944709221522e-09,1.2620695245762665e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:30:07,codecarbon,94885799-3114-451a-9572-c55cbb89bcb1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0099662998691201,4.105905866960095e-10,4.119789611871859e-08,60.0,0.0,10.0,1.6411500982940197e-07,0.0,8.603889081213211e-09,1.7271889891061518e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:30:29,codecarbon,b0d6f451-9f5f-4288-ad3e-69640a5fe360,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0066301003098487,2.74270945129184e-10,4.1367540808057457e-08,60.0,0.0,10.0,1.0902833503981433e-07,0.0,6.346389030416807e-09,1.1537472407023113e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:30:50,codecarbon,14918feb-9d39-4da3-bc30-37718a429abc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0098392004147171,4.043530077501896e-10,4.109612475678103e-08,60.0,0.0,10.0,1.618150000770887e-07,0.0,8.280000959833463e-09,1.7009500103692213e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
2025-07-17T13:31:11,codecarbon,45eabc9e-dad1-497f-a149-53da0b434bec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0066694002598524,2.75086462482987e-10,4.1246056881443584e-08,60.0,0.0,10.0,1.098216666529576e-07,0.0,5.896112674640285e-09,1.1571777932759789e-07,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.4,3.0.4,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,1,1 x GeForce MX150,-71.2,46.8,7.889213562011719,machine,N,1.0
